Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
KIA Forte Koup,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV02.04FF,small car,6,25,33,28,6,No,320
KIA Forte Koup,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV02.04FF,small car,6,25,33,28,6,No,320
KIA Forte5,1.6,4,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DDF,large car,6,25,30,27,6,No,332
KIA Forte5,1.6,4,AutoMan-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DDF,large car,6,25,30,27,6,No,332
KIA Forte5,1.6,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DDF,large car,6,23,29,25,5,No,353
KIA Forte5,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DDF,large car,6,23,29,25,5,No,353
KIA Forte5,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV02.04FF,large car,6,25,34,28,6,No,317
KIA Forte5,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV02.04FF,large car,6,25,34,28,6,No,317
KIA K900,3.8,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV03.84LF,large car,6,17,25,20,4,No,448
KIA K900,3.8,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV03.84LF,large car,6,17,25,20,4,No,448
KIA K900,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV05.04UF,large car,6,15,23,18,3,No,512
KIA K900,5,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV05.04UF,large car,6,15,23,18,3,No,512
KIA Optima Hybrid,2,4,AutoMan-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HHYXV02.0A16,midsize car,6,39,46,42,9,Yes,212
KIA Optima Hybrid,2,4,AutoMan-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HHYXV02.0A16,midsize car,6,39,46,42,9,Yes,212
KIA Optima plug-in hybrid,2,4,AutoMan-6,2WD,Gasoline/Electricity,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HHYXV02.0A2P,midsize car,9,38/103,43/104,40/103,10,Elite,97
KIA Optima plug-in hybrid,2,4,AutoMan-6,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,HHYXV02.0A2P,midsize car,8,38/103,43/104,40/103,10,Yes,97
KIA Rio,1.6,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DBF,small car,6,27,36,31,7,Yes,287
KIA Rio,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DBF,small car,6,27,36,31,7,Yes,287
KIA Rio,1.6,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DBF,small car,6,27,36,30,7,Yes,292
KIA Rio,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DBF,small car,6,27,36,30,7,Yes,292
KIA Rio ECO,1.6,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.6DBF,small car,6,27,36,31,7,Yes,286
KIA Rio ECO,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV01.6DBF,small car,6,27,36,31,7,Yes,286
KIA Sedona,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXT03.34SF,minivan,6,18,24,20,4,No,443
KIA Sedona,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXT03.34SF,minivan,6,18,24,20,4,No,443
KIA Sedona SX,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXT03.34SF,minivan,6,18,25,21,4,No,433
KIA Sedona SX,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXT03.34SF,minivan,6,18,25,21,4,No,433
KIA Sedona SXL,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXT03.34SF,minivan,6,17,22,19,4,No,476
KIA Sedona SXL,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXT03.34SF,minivan,6,17,22,19,4,No,476
KIA Sorento,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV02.04WF,small SUV,6,20,27,23,5,No,397
KIA Sorento,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV02.04WF,small SUV,6,20,27,23,5,No,397
KIA Sorento,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV02.04WF,small SUV,6,19,25,22,5,No,414
KIA Sorento,2,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV02.04WF,small SUV,6,19,25,22,5,No,414
KIA Sorento,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXV02.44P5,small SUV,7,21,28,24,5,No,377
KIA Sorento,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXV02.44P5,small SUV,7,21,28,24,5,No,377
KIA Sorento,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXV02.44P5,small SUV,7,21,25,22,5,No,397
KIA Sorento,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXV02.44P5,small SUV,7,21,25,22,5,No,397
KIA Sorento,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV03.34RF,small SUV,6,18,25,20,4,No,436
KIA Sorento,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV03.34RF,small SUV,6,18,25,20,4,No,436
KIA Sorento,3.3,6,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV03.34RF,small SUV,6,17,23,19,4,No,465
KIA Sorento,3.3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV03.34RF,small SUV,6,17,23,19,4,No,465
KIA Sorento FE,3.3,6,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV03.34RF,small SUV,6,18,25,21,4,No,434
KIA Sorento FE,3.3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXV03.34RF,small SUV,6,18,25,21,4,No,434
KIA Soul,1.6,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HKMXV01.64A6,station wagon,6,24,30,27,6,No,335
KIA Soul,1.6,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.64A6,station wagon,6,24,30,27,6,No,335
KIA Soul,1.6,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HKMXV01.64A6,station wagon,6,25,30,27,6,No,330
KIA Soul,1.6,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXV01.64A6,station wagon,6,25,30,27,6,No,330
KIA Soul,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXV02.04C5,station wagon,7,25,30,27,6,No,334
KIA Soul,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXV02.04C5,station wagon,7,25,30,27,6,No,334
KIA Soul,2,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HKMXV02.04CP,station wagon,9,25,30,27,6,No,334
KIA Soul,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXV02.04CP,station wagon,8,25,30,27,6,No,334
KIA Sportage,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXT02.04MF,small SUV,6,21,26,23,5,No,392
KIA Sportage,2,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXT02.04MF,small SUV,6,21,26,23,5,No,392
KIA Sportage,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HKMXT02.04MF,small SUV,6,20,23,21,4,No,424
KIA Sportage,2,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HKMXT02.04MF,small SUV,6,20,23,21,4,No,424
KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXT02.44N5,small SUV,7,22,29,25,5,No,358
KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXT02.44N5,small SUV,7,22,29,25,5,No,358
KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXT02.44NP,small SUV,8,22,29,25,5,No,358
KIA Sportage,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXT02.44NP,small SUV,8,22,29,25,5,No,358
KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXT02.44N5,small SUV,7,21,25,23,5,No,397
KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXT02.44N5,small SUV,7,21,25,23,5,No,397
KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXT02.44NP,small SUV,8,21,25,23,5,No,397
KIA Sportage,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXT02.44NP,small SUV,8,21,25,23,5,No,397
KIA Sportage FE,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXT02.44N5,small SUV,7,23,30,26,6,No,351
KIA Sportage FE,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXT02.44N5,small SUV,7,23,30,26,6,No,351
KIA Sportage FE,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXT02.44NP,small SUV,8,23,30,26,6,No,351
KIA Sportage FE,2.4,4,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXT02.44NP,small SUV,8,23,30,26,6,No,351
KIA Sportage FE,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HKMXT02.44N5,small SUV,7,21,25,22,5,No,400
KIA Sportage FE,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HKMXT02.44N5,small SUV,7,21,25,22,5,No,400
KIA Sportage FE,2.4,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HKMXT02.44NP,small SUV,8,21,25,22,5,No,400
KIA Sportage FE,2.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HKMXT02.44NP,small SUV,8,21,25,22,5,No,400
LAMBORGHINI Aventador Coupe,6.5,12,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV06.5LLR,small car,5,11,18,13,1,No,676
LAMBORGHINI Aventador Coupe,6.5,12,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV06.5LLR,small car,5,11,18,13,1,No,676
LAMBORGHINI Aventador Roadster,6.5,12,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV06.5LLR,small car,5,10,18,13,1,No,698
LAMBORGHINI Aventador Roadster,6.5,12,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV06.5LLR,small car,5,10,18,13,1,No,698
LAMBORGHINI Huracan,5.2,10,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV05.2NLE,small car,5,14,21,17,3,No,532
LAMBORGHINI Huracan,5.2,10,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV05.2NLE,small car,5,14,21,17,3,No,532
LAMBORGHINI Huracan,5.2,10,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV05.2NLE,small car,5,14,21,17,3,No,532
LAMBORGHINI Huracan,5.2,10,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV05.2NLE,small car,5,14,21,17,3,No,532
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV05.2NLE,small car,5,14,20,16,2,No,547
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV05.2NLE,small car,5,14,20,16,2,No,547
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,HVGAV05.2NLE,small car,5,14,20,16,2,No,547
LAMBORGHINI Huracan Spyder,5.2,10,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HVGAV05.2NLE,small car,5,14,20,16,2,No,547
LAND ROVER Discovery Sport,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXT02.0FTP,small SUV,9,20,25,22,5,No,406
LAND ROVER Discovery Sport,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXT02.0FTP,small SUV,8,20,25,22,5,No,406
LAND ROVER Range Rover Evoque,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXT02.0FTP,small SUV,9,21,29,24,5,No,372
LAND ROVER Range Rover Evoque,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXT02.0FTP,small SUV,8,21,29,24,5,No,372
LAND ROVER Range Rover Evoque Cabriolet,2,4,SemiAuto-9,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HJLXT02.0FTP,small SUV,9,20,28,23,5,No,391
LAND ROVER Range Rover Evoque Cabriolet,2,4,SemiAuto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HJLXT02.0FTP,small SUV,8,20,28,23,5,No,391
LEXUS CT 200h,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HTYXV01.8P3U,small car,8,43,40,42,9,Yes,212
LEXUS CT 200h,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV01.8P3U,small car,8,43,40,42,9,Yes,212
LEXUS ES 300h,2.5,4,SCV-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV02.5P34,midsize car,9,40,39,40,9,Yes,223
LEXUS ES 300h,2.5,4,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV02.5P34,midsize car,8,40,39,40,9,Yes,223
LEXUS ES 350,3.5,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV03.5B6C,midsize car,6,21,30,24,5,No,365
LEXUS ES 350,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV03.5B6C,midsize car,6,21,30,24,5,No,365
LEXUS GX 460,4.6,8,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXT04.6B6X,standard SUV,6,15,18,16,2,No,548
LEXUS GX 460,4.6,8,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXT04.6B6X,standard SUV,6,15,18,16,2,No,548
LEXUS LX 570,5.7,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HTYXT05.7BEY,standard SUV,5,13,18,15,2,No,596
LEXUS LX 570,5.7,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXT05.7BEY,standard SUV,6,13,18,15,2,No,596
LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5M,small SUV,7,20,27,23,5,No,391
LEXUS RX 350,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT03.5M5M,small SUV,7,20,27,23,5,No,391
LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5M,small SUV,7,19,26,22,5,No,405
LEXUS RX 350,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT03.5M5M,small SUV,7,19,26,22,5,No,405
LEXUS RX 450h,3.5,6,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HTYXT03.5P34,standard SUV,8,31,28,30,7,Yes,297
LEXUS RX 450h,3.5,6,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXT03.5P34,standard SUV,8,31,28,30,7,Yes,297
LINCOLN Continental,2.7,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV02.7VLM,large car,7,18,27,21,4,No,422
LINCOLN Continental,2.7,6,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV02.7VLM,large car,7,18,27,21,4,No,422
LINCOLN Continental,2.7,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV02.7VLM,large car,7,17,25,20,4,No,453
LINCOLN Continental,2.7,6,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV02.7VLM,large car,7,17,25,20,4,No,453
LINCOLN Continental,3,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV03.0VLG,large car,7,16,24,19,4,No,467
LINCOLN Continental,3,6,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV03.0VLG,large car,7,16,24,19,4,No,467
LINCOLN Continental,3.7,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXV03.7VLT,large car,6,17,26,20,4,No,440
LINCOLN Continental,3.7,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HFMXV03.7VLT,large car,6,17,26,20,4,No,440
LINCOLN Continental,3.7,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXV03.7VLT,large car,6,16,24,19,4,No,467
LINCOLN Continental,3.7,6,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HFMXV03.7VLT,large car,6,16,24,19,4,No,467
LINCOLN MKC,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXT02.02HA,small SUV,7,21,28,23,5,No,387
LINCOLN MKC,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXT02.02HA,small SUV,7,21,28,23,5,No,387
LINCOLN MKC,2,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXT02.02HA,small SUV,7,19,25,21,4,No,413
LINCOLN MKC,2,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXT02.02HA,small SUV,7,19,25,22,5,No,404
LINCOLN MKC,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXT02.02HA,small SUV,7,19,25,21,4,No,413
LINCOLN MKC,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXT02.02HA,small SUV,7,19,25,22,5,No,404
LINCOLN MKC,2.3,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HFMXT02.32ED,small SUV,6,18,25,21,4,No,433
LINCOLN MKC,2.3,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HFMXT02.32ED,small SUV,6,18,25,21,4,No,433
LINCOLN MKZ,2,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV02.0VEN,midsize car,7,21,31,24,5,No,370
LINCOLN MKZ,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV02.0VEN,midsize car,7,21,31,24,5,No,370
LINCOLN MKZ,2,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV02.0VEN,midsize car,7,20,28,23,5,No,386
LINCOLN MKZ,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV02.0VEN,midsize car,7,20,28,23,5,No,386
LINCOLN MKZ,3,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV03.0VLG,midsize car,7,18,27,21,4,No,425
LINCOLN MKZ,3,6,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV03.0VLG,midsize car,7,18,27,21,4,No,425
LINCOLN MKZ,3,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HFMXV03.0VLG,midsize car,7,17,26,20,4,No,447
LINCOLN MKZ,3,6,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFMXV03.0VLG,midsize car,7,17,26,20,4,No,447
LINCOLN MKZ Hybrid,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HFMXV02.0VZT,midsize car,8,41,38,40,9,Yes,222
LINCOLN MKZ Hybrid,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HFMXV02.0VZT,midsize car,8,41,38,40,9,Yes,222
LINCOLN Navigator,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HFMXT03.54HE,standard SUV,5,15,21,17,3,No,523
LINCOLN Navigator,3.5,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXT03.54HE,standard SUV,6,15,21,17,3,No,523
LINCOLN Navigator,3.5,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HFMXT03.54HE,standard SUV,5,15,20,17,3,No,537
LINCOLN Navigator,3.5,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXT03.54HE,standard SUV,6,15,20,17,3,No,537
LINCOLN Navigator L,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HFMXT03.54HE,standard SUV,5,15,20,17,3,No,536
LINCOLN Navigator L,3.5,6,SemiAuto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXT03.54HE,standard SUV,6,15,20,17,3,No,536
LINCOLN Navigator L,3.5,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HFMXT03.54HE,standard SUV,5,15,19,16,2,No,546
LINCOLN Navigator L,3.5,6,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFMXT03.54HE,standard SUV,6,15,19,16,2,No,546
LOTUS Evora,3.5,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HLTXV03.5JHB,small car,5,16,24,19,4,No,468
LOTUS Evora,3.5,6,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HLTXV03.5JHB,small car,5,16,24,19,4,No,468
LOTUS Evora,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HLTXV03.5JHB,small car,5,17,24,20,4,No,451
LOTUS Evora,3.5,6,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HLTXV03.5JHB,small car,5,17,24,20,4,No,451
MASERATI Ghibli,3,6,Auto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.0DFI,midsize car,5,17,24,19,4,No,460
MASERATI Ghibli S,3,6,Auto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.0DFI,midsize car,5,16,24,19,4,No,471
MASERATI Ghibli S Q4,3,6,Auto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.0DFI,midsize car,5,16,24,19,4,No,475
MASERATI Granturismo,4.7,8,Auto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV04.7LEV,small car,5,13,21,16,2,No,572
MASERATI Granturismo Convertible,4.7,8,Auto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV04.7LEV,small car,5,13,20,15,2,No,577
MASERATI Levante,3,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMAXT03.0AWD,standard SUV,5,14,20,16,2,No,548
MASERATI Levante,3,8,Auto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HMAXT03.0AWD,standard SUV,5,14,20,16,2,No,548
MASERATI Levante S,3,8,Auto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HMAXT03.0AWD,standard SUV,5,14,19,16,2,No,557
MASERATI Levante S,3,8,Auto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HMAXT03.0AWD,standard SUV,5,14,19,16,2,No,557
MASERATI Quattroporte GTS,3.8,8,Auto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.8DFI,large car,5,15,22,17,3,No,517
MASERATI Quattroporte S,3,6,Auto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.0DFI,large car,5,16,23,18,3,No,482
MASERATI Quattroporte S Q4,3,6,Auto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HMAXV03.0DFI,large car,5,16,23,18,3,No,485
MAZDA 2,1.5,4,Man-6,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HTKXV01.5FBA,small car,6,30,39,34,8,Yes,259
MAZDA 2,1.5,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTKXV01.5FBA,small car,6,30,39,34,8,Yes,259
MAZDA 2,1.5,4,SemiAuto-6,2WD,Gasoline,CA,L2ULEV125,California LEV-II ULEV125,HTKXV01.5FBA,small car,6,32,40,35,8,Yes,252
MAZDA 2,1.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTKXV01.5FBA,small car,6,32,40,35,8,Yes,252
MAZDA 6,2.5,4,Man-6,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTKXV02.5CDA,midsize car,9,24,34,28,6,No,315
